VendorID,RateCodeID,Passenger_count,Trip_distance,Fare_amount,MTA_tax,Tip_amount,Tolls_amount,improvement_surcharge,Total_amount,Payment_type,Trip_type 
1,1,1,2.6,10.5,0.5,0,0,0.3,12.3,2,1
1,1,1,1.5,7.5,0.5,1,0,0.3,9.8,1,1
1,1,2,1.3,50.5,0.5,15.5,0,0.3,67.3,1,1
1,1,2,0.7,5.5,0.5,0,0,0.3,6.8,2,1
1,1,2,3.1,13,0.5,2.85,0,0.3,17.15,1,1
1,1,1,0.7,5,0.5,0,0,0.3,6.3,2,1
1,1,1,1.3,8.5,0.5,1.95,0,0.3,11.75,1,1
1,1,1,0.9,5.5,0.5,0,0,0.3,6.8,2,1
1,1,2,0.7,4.5,0.5,0,0,0.3,5.8,2,1
1,1,1,1.3,5.5,0.5,0,0,0.3,6.8,2,1
1,5,0,2.8,0,0,0,0,0,0,2,2
1,1,1,1.1,5.5,0.5,2,0,0.3,8.8,1,1
1,1,1,6.7,24.5,0.5,5.15,0,0.3,30.95,1,1
1,1,1,2.8,12,0.5,2.7,0,0.3,16,1,1
1,1,1,2,9,0.5,0,0,0.3,10.3,2,1
1,1,1,1.4,8.5,0.5,0,0,0.3,9.8,2,1
1,1,1,6.8,20,0.5,4.26,0,0.3,25.56,1,1
1,1,1,5.5,20,0.5,0,0,0.3,21.3,2,1
1,1,2,0.7,5,0.5,1.25,0,0.3,7.55,1,1
1,1,1,3,11.5,0.5,0,0,0.3,12.8,2,1
1,1,1,0.6,4.5,0.5,0,0,0.3,5.8,2,1
1,1,3,1.8,8,0.5,1.85,0,0.3,11.15,1,1
1,1,2,2.2,8.5,0.5,1.37,0,0.3,11.17,1,1
1,1,1,0.6,5,0.5,1.25,0,0.3,7.55,1,1
1,1,1,1.5,7.5,0.5,1,0,0.3,9.8,1,1
1,1,1,3.8,14,0.5,0,0,0.3,15.3,2,1
1,1,1,1.1,6,0.5,1.45,0,0.3,8.75,1,1
1,1,2,3.9,14.5,0.5,3.15,0,0.3,18.95,1,1
1,1,1,1.1,5.5,0.5,0,0,0.3,6.8,1,1
1,1,1,7.4,22.5,0.5,4.75,0,0.3,28.55,1,1
1,1,1,2.7,10.5,0.5,2.2,0,0.3,14,1,1
1,1,1,0.7,4.5,0.5,1.15,0,0.3,6.95,1,1
1,1,1,1.6,7.5,0.5,2.6,0,0.3,11.4,1,1
1,1,1,1,7,0.5,1.65,0,0.3,9.95,1,1
1,1,1,1.4,7,0.5,0.5,0,0.3,8.8,1,1
1,1,2,0,2.5,0.5,2.35,8,0.3,14.15,1,1
1,1,1,6.7,23.5,0.5,4.95,0,0.3,29.75,1,1
1,1,1,2.6,10.5,0.5,0,0,0.3,11.8,2,1
1,1,1,2.1,10,0.5,2.25,0,0.3,13.55,1,1
1,1,1,11.2,37.5,0.5,0,0,0.3,38.8,2,1
1,1,1,1.2,5.5,0.5,1.35,0,0.3,8.15,1,1
1,1,4,1.2,6.5,0.5,1.56,0,0.3,9.36,1,1
1,1,1,2.9,12.5,0.5,0,0,0.3,13.8,2,1
1,1,1,2.8,12,0.5,0,0,0.3,13.3,2,1
1,1,1,2.1,8,0.5,0,0,0.3,9.3,2,1
1,1,1,0.8,5.5,0.5,1.35,0,0.3,8.15,1,1
1,1,1,1,5.5,0.5,1.35,0,0.3,8.15,1,1
1,1,3,1.5,7.5,0.5,0,0,0.3,8.8,2,1
1,1,1,1.1,6,0.5,0,0,0.3,7.3,2,1
1,1,1,0.5,4.5,0.5,2,0,0.3,7.8,1,1
1,1,1,3.2,17,0,0,0,0,17.5,4,2
1,1,1,0.9,5.5,0.5,1.35,0,0.3,8.15,1,1
1,1,1,7.3,21.5,0.5,4.55,0,0.3,27.35,1,1
1,1,1,0.5,5,0.5,0,0,0.3,6.3,1,1
1,1,1,2.3,9,0.5,0,0,0.3,10.3,2,1
1,1,2,2.2,9,0.5,2.05,0,0.3,12.35,1,1
1,1,1,9.7,29,0.5,0,0,0.3,30.3,2,1
1,1,1,2.9,12,0.5,0,0,0.3,13.3,2,1
1,1,1,1.3,7.5,0.5,1.2,0,0.3,10,1,1
1,1,1,1.3,6.5,0.5,0,0,0.3,7.8,2,1
1,5,2,10.6,30,0,0,0,0,30,2,2
1,1,1,0.7,5,0.5,0,0,0.3,6.3,2,1
1,1,1,3.8,13.5,0.5,2.95,0,0.3,17.75,1,1
1,1,1,3.1,12,0.5,2.65,0,0.3,15.95,1,1
1,1,1,1.2,7,0.5,1.65,0,0.3,9.95,1,1
1,1,1,2.4,10.5,0.5,0,0,0.3,11.8,2,1
1,1,1,5.2,20.5,0.5,0,0,0.3,21.8,2,1
1,1,1,1.4,9,0.5,0,0,0.3,10.3,2,1
1,1,1,1,5.5,0.5,2,0,0.3,8.8,1,1
1,1,1,1.1,5.5,0.5,0,0,0.3,6.8,2,1
1,1,1,2.7,10.5,0.5,0,0,0.3,11.8,2,1
1,1,1,0.4,4,0.5,0,0,0.3,5.3,4,1
1,1,1,14.7,47,0.5,9.65,0,0.3,57.95,1,1
1,1,2,4.5,18,0.5,0,0,0.3,19.3,2,1
1,1,1,1,5,0.5,0,0,0.3,6.3,2,1
1,1,1,3.1,12,0.5,3.3,0,0.3,16.6,1,1
1,1,1,8.5,24.5,0.5,6.45,0,0.3,32.25,1,1
1,1,1,1.9,2.5,0.5,0,0,0.3,3.8,3,1
1,1,1,1.7,8,0.5,0,0,0.3,9.3,2,1
1,1,1,1.4,7.5,0.5,1.75,0,0.3,10.55,1,1
1,1,1,15.5,44,0.5,15,0,0.3,59.8,1,1
1,1,1,2.9,12,0.5,3.3,0,0.3,16.6,1,1
1,1,1,2.9,11,0.5,0,0,0.3,12.3,2,1
1,1,3,2,10,0.5,0,0,0.3,11.3,2,1
1,1,2,0.9,5.5,0.5,0,0,0.3,6.8,2,1
1,1,1,1.4,7,0.5,1.65,0,0.3,9.95,1,1
1,1,1,8.7,25.5,0.5,3,0,0.3,29.8,1,1
1,1,1,5.2,17,0.5,0,0,0.3,18.3,2,1
1,1,1,1.8,7.5,0.5,0,0,0.3,8.8,2,1
1,1,1,0.8,6,0.5,0,0,0.3,7.3,2,1
1,1,1,2.3,9,0.5,2,0,0.3,12.3,1,1
1,1,1,3.1,13,0.5,4,0,0.3,18.3,1,1
1,1,2,1.3,7.5,0.5,2.2,0,0.3,11,1,1
1,1,1,0.5,4.5,0.5,0,0,0.3,5.8,2,1
1,1,3,0.7,4.5,0.5,4,0,0.3,9.8,1,1
1,1,1,0.6,4.5,0.5,0,0,0.3,5.8,2,1
1,1,2,1.1,6,0.5,1.8,0,0.3,9.1,1,1
1,1,1,4.8,16.5,0.5,4.45,0,0.3,22.25,1,1
1,1,1,0.5,4,0.5,0,0,0.3,5.3,2,1
1,1,1,4.4,18,0.5,0,0,0.3,19.3,2,1
1,1,1,7.1,23,0.5,0,0,0.3,24.3,2,1
1,1,1,1.4,7.5,0.5,2.2,0,0.3,11,1,1
1,1,1,0.9,5.5,0.5,2,0,0.3,8.8,1,1
1,1,1,2.8,12,0.5,2.65,0,0.3,15.95,1,1
1,1,1,2,8.5,0.5,1.5,0,0.3,11.3,1,1
1,1,1,1.8,8,0.5,0,0,0.3,9.3,2,1
1,1,1,1,5.5,0.5,1.35,0,0.3,8.15,1,1
1,1,1,5.6,19.5,0.5,5.2,0,0.3,26,1,1
1,1,1,6.4,35.5,0.5,7.36,0,0.3,44.16,1,1
1,1,1,0,2.5,0.5,0,0,0.3,3.8,4,1
1,1,2,3.3,13,0.5,2,0,0.3,16.3,1,1
1,1,2,2.2,11,0.5,0,0,0.3,12.3,2,1
1,1,2,1.6,8.5,0.5,1,0,0.3,10.8,1,1
1,1,2,3,12,0.5,0,0,0.3,13.3,2,1
1,1,1,1.1,6.5,0.5,1.55,0,0.3,9.35,1,1
1,1,1,0,2.5,0.5,0,0,0.3,3.8,2,1
1,1,1,0.5,4.5,0.5,1.15,0,0.3,6.95,1,1
1,1,2,0.3,3.5,0.5,0,0,0.3,4.8,2,1
1,1,1,0.9,6,0.5,0,0,0.3,7.3,1,1
1,1,1,5.4,24.5,0.5,4,0,0.3,29.8,1,1
1,1,1,0.9,6,0.5,0,0,0.3,7.3,1,1
1,1,1,1.2,6.5,0.5,1.55,0,0.3,9.35,1,1
1,1,1,2,9.5,0.5,10,0,0.3,20.8,1,1
1,1,2,1.4,8,0.5,1,0,0.3,10.3,1,1
1,1,1,4,16,0.5,3.45,0,0.3,20.75,1,1
1,1,1,2.5,13,0.5,0,0,0.3,14.3,2,1
1,1,1,7.1,25,0.5,0,0,0.3,26.3,2,1
1,1,3,1.9,10,0.5,0,0,0.3,11.3,1,1
1,1,2,2.2,9.5,0.5,0,0,0.3,10.8,2,1
1,1,1,6.5,29.5,0.5,0,0,0.3,30.8,2,1
1,1,1,4.5,17,0.5,4.55,0,0.3,22.85,1,1
1,1,1,2.6,10.5,0.5,3,0,0.3,14.8,1,1
1,1,1,1.2,7,0.5,4,0,0.3,12.3,1,1
1,1,1,0.7,5.5,0.5,1.2,0,0.3,8,1,1
1,1,2,3.7,14,0.5,0,0,0.3,15.3,2,1
1,1,2,2.3,10.5,0.5,2,0,0.3,13.8,1,1
1,1,1,3.2,14,0.5,0,0,0.3,15.3,2,1
1,1,1,2.9,12.5,0.5,0,0,0.3,13.8,2,1
1,1,1,2.8,10.5,0.5,2.35,0,0.3,14.15,1,1
1,1,1,1,6,0.5,0,0,0.3,7.3,2,1
1,1,3,0.6,4.5,0.5,0,0,0.3,5.8,2,1
1,1,1,0.9,6,0.5,0,0,0.3,7.3,2,1
1,1,1,1.2,7,0.5,0,0,0.3,8.3,2,1
1,1,1,0.8,4.5,0.5,0,0,0.3,5.8,2,1
1,1,1,0.9,6,0.5,1.8,0,0.3,9.1,1,1
1,1,1,1.5,7.5,0.5,0,0,0.3,8.8,2,1
1,1,2,1.4,6.5,0.5,0,0,0.3,7.8,2,1
1,1,1,3.4,12.5,0.5,0,0,0.3,13.8,2,1
1,1,1,3.1,14.5,0.5,4.7,0,0.3,20.5,1,1
1,1,1,1.4,7.5,0.5,0,0,0.3,8.8,2,1
1,1,1,0.9,5,0.5,0,0,0.3,6.3,2,1
1,1,1,9.5,33.5,0.5,0.1,10.5,0.3,45.4,1,1
1,1,1,1.5,7.5,0.5,2.2,0,0.3,11,1,1
1,1,1,2.5,14,0.5,3.05,0,0.3,18.35,1,1
1,1,2,1.2,7.5,0.5,1.75,0,0.3,10.55,1,1
1,1,1,0.7,5.5,0.5,0.34,0,0.3,7.14,1,1
1,1,1,1.9,9.5,0.5,2.15,0,0.3,12.95,1,1
1,1,1,3.9,14.5,0.5,3.15,0,0.3,18.95,1,1
1,1,1,0.9,5,0.5,1.25,0,0.3,7.55,1,1
1,1,1,1.8,10.5,0.5,0,0,0.3,11.8,2,1
1,1,1,1.7,9,0.5,1.7,0,0.3,12,1,1
1,1,2,1.9,9,0.5,2.05,0,0.3,12.35,1,1
1,1,1,1,5.5,0.5,0,0,0.3,6.8,2,1
1,1,3,2.7,12.5,0.5,0,0,0.3,13.8,2,1
1,1,1,0,3.5,0.5,0,0,0.3,4.8,2,1
1,1,1,2.7,13,0.5,0,0,0.3,14.3,2,1
1,1,1,1.3,7.5,0.5,0,0,0.3,8.8,2,1
1,1,1,1,6.5,0.5,1.55,0,0.3,9.35,1,1
1,1,1,4.3,17.5,0.5,1,0,0.3,19.8,1,1
1,1,3,2.8,11.5,0.5,2.55,0,0.3,15.35,1,1
1,1,1,1.4,9,0.5,2.05,0,0.3,12.35,1,1
1,1,1,1.2,6,0.5,0,0,0.3,7.3,2,1
1,1,1,0.8,4.5,0.5,0,0,0.3,5.8,2,1
1,1,3,0.7,5.5,0.5,3,0,0.3,9.8,1,1
1,1,1,8,22.5,0.5,0,0,0.3,23.8,2,1
1,1,2,1.2,6,0.5,1.45,0,0.3,8.75,1,1
1,1,1,4.8,16.5,0.5,3.55,0,0.3,21.35,1,1
1,1,1,2,9,0.5,0,0,0.3,10.3,2,1
1,1,1,4.5,16,0.5,0,0,0.3,17.3,2,1
1,1,1,3.4,16,0.5,0,0,0.3,17.3,2,1
1,1,1,1.3,7,0.5,0,0,0.3,8.3,2,1
1,1,3,7.8,28.5,0.5,5.95,0,0.3,35.75,1,1
1,1,1,4.8,17.5,0.5,0,0,0.3,18.8,2,1
1,1,1,0.9,5.5,0.5,0,0,0.3,6.8,2,1
1,1,1,0.8,5.5,0.5,1.35,0,0.3,8.15,1,1
1,1,1,1.1,6,0.5,1.45,0,0.3,8.75,1,1
1,1,2,9,26.5,0.5,6.95,0,0.3,34.75,1,1
1,1,1,0.4,3.5,0.5,0,0,0.3,4.8,2,1
1,1,1,0.7,4.5,0.5,1.15,0,0.3,6.95,1,1
1,1,1,2.4,9.5,0.5,0,0,0.3,10.8,2,1
1,1,1,2.4,10.5,0.5,1,0,0.3,12.8,1,1
1,1,1,0.7,5,0.5,0,0,0.3,6.3,2,1
1,1,1,1.3,7,0.5,0,0,0.3,8.3,2,1
1,1,1,1.6,8,0.5,1.85,0,0.3,11.15,1,1
1,1,1,0.6,5,0.5,0,0,0.3,6.3,2,1
1,1,1,1.4,7,0.5,0,0,0.3,8.3,2,1
1,1,1,9.4,33.5,0.5,0,0,0.3,34.8,2,1
1,1,1,1.3,7,0.5,0,0,0.3,8.3,2,1
1,1,1,0.1,2.5,0.5,0,0,0.3,3.8,3,1
1,1,1,1.4,7.5,0.5,1.75,0,0.3,10.55,1,1
1,1,1,0.9,5,0.5,1.25,0,0.3,7.55,1,1
1,1,1,5.2,20,0.5,4.26,0,0.3,25.56,1,1
1,1,3,2,10.5,0.5,2.35,0,0.3,14.15,1,1
1,1,1,5.4,19,0.5,0,0,0.3,20.3,2,1
1,1,2,7,25.5,0.5,2,0,0.3,28.8,1,1
1,1,4,1.2,6,0.5,1.45,0,0.3,8.75,1,1
1,1,4,1.2,6,0.5,1,0,0.3,8.3,1,1
1,1,2,3.3,15,0.5,0,0,0.3,16.3,2,1
1,1,1,4.3,16,0.5,0,0,0.3,17.3,2,1
1,1,1,1.4,7.5,0.5,0,0,0.3,8.8,2,1
1,1,3,0.7,5,0.5,0,0,0.3,6.3,2,1
1,1,1,1.5,8,0.5,0,0,0.3,9.3,2,1
1,5,1,3.8,12,0,0,0,0,12,2,2
1,1,1,1.3,7,0.5,0,0,0.3,8.3,2,1
1,1,1,2.9,13,0.5,4.25,0,0.3,18.55,1,1
1,1,1,4.3,18,0.5,3.85,0,0.3,23.15,1,1
1,1,1,0.9,5.5,0.5,0,0,0.3,6.8,2,1
1,1,1,1.3,8,0.5,1.85,0,0.3,11.15,1,1
1,1,1,2.5,9.5,0.5,2.7,0,0.3,13.5,1,1
1,1,1,0.7,5.5,0.5,0,0,0.3,6.8,1,1
1,1,2,0.8,5,0.5,1.25,0,0.3,7.55,1,1
1,1,1,1.4,7,0.5,1.65,0,0.3,9.95,1,1
1,1,1,7,24.5,0.5,5.15,0,0.3,30.95,1,1
1,1,1,3.7,18.5,0.5,2.5,0,0.3,22.3,1,1
1,1,1,2.2,10,0.5,2.25,0,0.3,13.55,1,1
1,1,1,1.9,8.5,0.5,0,0,0.3,9.8,2,1
1,1,1,1.6,8,0.5,0.1,0,0.3,9.4,1,1
1,1,3,2.3,9.5,0.5,0,0,0.3,10.8,2,1
1,1,1,3.1,13.5,0.5,0,0,0.3,14.8,2,1
1,1,1,0.8,5.5,0.5,0,0,0.3,6.8,2,1
1,1,1,2.1,11,0.5,0,0,0.3,12.3,2,1
1,1,1,2.2,9.5,0.5,0,0,0.3,10.8,2,1
1,1,1,2.8,11,0.5,2.45,0,0.3,14.75,1,1
1,1,1,1.2,6,0.5,0,0,0.3,7.3,2,1
1,1,2,0.9,6,0.5,0,0,0.3,7.3,2,1
1,1,1,1.3,6.5,0.5,1.55,0,0.3,9.35,1,1
1,1,1,0.3,3.5,0.5,0,0,0.3,4.8,2,1
1,1,2,0.8,5.5,0.5,0,0,0.3,6.8,2,1
1,1,1,1.1,6.5,0.5,0,0,0.3,7.8,1,1
1,1,1,7.7,27,0.5,5.65,0,0.3,33.95,1,1
1,1,1,3.1,12.5,0.5,2.75,0,0.3,16.55,1,1
1,1,1,0.5,5,0.5,0,0,0.3,6.3,2,1
1,1,1,1.5,9,0.5,0,0,0.3,10.3,2,1
1,1,1,3.5,12.5,0.5,0,0,0.3,13.8,2,1
1,1,1,1.9,8,0.5,1.85,0,0.3,11.15,1,1
1,1,1,3.2,12,0.5,0,0,0.3,13.3,2,1
1,1,1,0.6,5.5,0.5,0,0,0.3,6.8,2,1
1,1,2,1,5,0.5,0,0,0.3,6.3,2,1
1,1,1,4.8,17.5,0.5,0,0,0.3,18.8,2,1
1,1,2,1,6.5,0.5,0,0,0.3,7.8,2,1
1,1,1,1.8,8.5,0.5,0,0,0.3,9.8,2,1
1,1,2,2.9,12,0.5,0,0,0.3,13.3,2,1
1,1,1,0.8,5.5,0.5,1.35,0,0.3,8.15,1,1
1,1,2,9.8,29,0.5,0,0,0.3,30.3,2,1
1,1,1,7.3,22.5,0.5,5.95,0,0.3,29.75,1,1
1,1,1,9,29.5,0.5,3,0,0.3,33.8,1,1
1,1,1,1.4,8,0.5,0,0,0.3,9.3,2,1
1,1,2,1.1,13.5,0.5,25,0,0.3,39.8,1,1
1,1,2,1,6.5,0.5,1,0,0.3,8.8,1,1
1,1,1,7.3,25.5,0.5,4,0,0.3,30.8,1,1
1,1,1,0.6,4.5,0.5,0,0,0.3,5.8,2,1
1,1,2,1.4,8,0.5,0,0,0.3,9.3,2,1
1,1,1,1.2,7.5,0.5,0,0,0.3,8.8,2,1
1,1,1,10.5,30,0.5,6.25,0,0.3,37.55,1,1
1,1,1,0.3,4,0.5,1.05,0,0.3,6.35,1,1
1,1,1,1.2,5.5,0.5,0,0,0.3,6.8,2,1
1,1,1,0,2.5,0.5,0,0,0,3.5,2,1
1,1,1,8.3,23,0.5,0,0,0.3,24.3,2,1
1,1,2,1.4,9,0.5,0.01,0,0.3,10.31,1,1
1,1,1,1.1,6.5,0.5,1.55,0,0.3,9.35,1,1
1,1,2,2.7,12.5,0.5,0,0,0.3,13.8,2,1
1,1,1,1.2,7.5,0.5,0,0,0.3,8.8,2,1
1,1,2,9.7,34,0.5,8.8,0,0.3,44.1,1,1
1,1,1,2.7,12,0.5,1.5,0,0.3,14.8,1,1
1,1,1,0.4,4,0.5,0,0,0.3,5.3,2,1
1,1,1,1.1,5.5,0.5,0,0,0.3,6.8,2,1
1,1,1,3.4,13,0.5,0,0,0.3,14.3,1,1
1,1,1,1.2,8,0.5,1.85,0,0.3,11.15,1,1
1,1,1,0.8,5,0.5,0,0,0.3,6.3,2,1
1,1,1,2.3,13.5,0.5,2.96,0,0.3,17.76,1,1
1,1,1,0.3,4.5,0.5,0,0,0.3,5.8,2,1
1,1,1,0.7,6.5,0.5,0,0,0.3,7.8,2,1
1,1,2,0.6,5,0.5,0,0,0.3,6.3,2,1
1,1,1,4,14.5,0.5,1.5,0,0.3,17.3,1,1
1,1,1,0.3,3.5,0.5,0,0,0.3,4.8,2,1
1,1,1,0.6,4,0.5,0,0,0.3,5.3,2,1
1,1,1,3,12.5,0.5,2,5.54,0.3,21.34,1,1
1,1,1,4.5,14.5,0.5,3.16,0,0.3,18.96,1,1
1,1,1,1.9,10.5,0.5,2.35,0,0.3,14.15,1,1
1,1,1,5.1,16,0.5,0,0,0.3,17.3,2,1
1,1,1,0.4,4,0.5,0,0,0.3,5.3,2,1
1,1,1,8.1,25,0.5,0,0,0.3,26.3,2,1
1,1,1,1.3,5.5,0.5,1.35,0,0.3,8.15,1,1
1,1,1,1.2,5.5,0.5,0,0,0.3,6.8,2,1
1,1,1,2.5,11.5,0.5,0,0,0.3,12.8,2,1
1,1,1,6.4,20.5,0.5,4.35,0,0.3,26.15,1,1
1,1,1,2.1,11.5,0.5,1,0,0.3,13.8,1,1
1,1,1,0.9,5.5,0.5,0,0,0.3,6.8,2,1
1,1,1,1.4,7,0.5,1,0,0.3,9.3,1,1
1,1,1,1.3,7,0.5,1.25,0,0.3,9.55,1,1
1,1,3,1.3,6.5,0.5,0,0,0.3,7.8,2,1
1,1,1,2.7,10.5,0.5,2.35,0,0.3,14.15,1,1
1,1,1,7.4,23.5,0.5,0,0,0.3,24.8,2,1
1,1,1,1.3,7,0.5,0,0,0.3,8.3,2,1
1,1,1,9.8,29,0.5,0,0,0.3,30.3,2,1
1,1,1,0.6,5,0.5,0,0,0.3,6.3,2,1
1,1,1,4.9,17.5,0.5,2.7,0,0.3,21.5,1,1
1,1,1,1.1,6,0.5,0,0,0.3,7.3,1,1
1,1,1,7,20.5,0.5,0,0,0.3,21.8,2,1
1,1,1,4.6,18,0.5,0,0,0.3,19.3,2,1
1,1,1,1.6,7,0.5,1.65,0,0.3,9.95,1,1
1,1,1,2.1,10,0.5,0,0,0.3,11.3,2,1
1,1,1,2.4,10,0.5,0,0,0.3,10.8,4,1
1,1,1,3.4,14,0.5,0,0,0.3,15.3,2,1
1,1,2,5.6,22,0.5,0,0,0.3,23.3,2,1
1,1,1,1.1,2.5,0.5,0,0,0.3,4.3,2,1
1,1,1,2.3,9.5,0.5,3,0,0.3,13.8,1,1
1,1,1,1.6,9,0.5,0,0,0.3,10.3,2,1
1,1,1,14.6,41,0.5,8.45,0,0.3,50.75,1,1
1,1,1,6.1,19.5,0.5,4.15,0,0.3,24.95,1,1
1,1,1,1.3,7.5,0.5,0,0,0.3,8.8,2,1
1,1,1,5.9,22.5,0.5,4.75,0,0.3,28.55,1,1
1,1,1,2.3,11,0.5,0,0,0.3,12.3,2,1
1,1,1,1.1,8.5,0.5,0,0,0.3,10.3,2,1
1,1,1,1,5.5,0.5,2,0,0.3,8.8,1,1
1,1,1,8,24,0.5,5.05,0,0.3,30.35,1,1
1,1,1,3.4,12.5,0.5,3.45,0,0.3,17.25,1,1
1,5,1,3.4,0,0,0,0,0,0,2,2
1,1,1,1,6.5,0.5,1.55,0,0.3,9.35,1,1
1,1,1,6.9,21.5,0.5,5.2,0,0.3,28,1,1
1,1,2,0.6,4.5,0.5,1,0,0.3,6.8,1,1
1,1,1,1.4,7,0.5,1,0,0.3,9.3,1,1
1,1,1,1,6,0.5,0,0,0.3,7.3,2,1
1,1,2,4.1,16.5,0.5,4.45,0,0.3,22.25,1,1
1,1,1,0.4,5,0.5,0,0,0.3,6.3,2,1
1,1,1,2.9,13,0.5,2.85,0,0.3,17.15,1,1
1,1,1,2.6,13,0.5,2.85,0,0.3,17.15,1,1
1,1,1,3.6,14.5,0.5,2.84,0,0.3,18.64,1,1
1,1,1,4.3,24,0.5,0,0,0.3,25.3,2,1
1,1,1,2,9,0.5,0,0,0.3,10.3,2,1
1,1,1,3.3,14.5,0.5,0,0,0.3,15.8,2,1
1,1,1,5,15.5,0.5,3.35,0,0.3,20.15,1,1
1,1,1,3.7,15,0.5,1.7,0,0.3,18,1,1
1,1,1,3,13.5,0.5,0,0,0.3,14.8,2,1
1,1,1,0.5,4,0.5,1.7,0,0.3,7,1,1
1,1,1,1.1,7,0.5,0,0,0.3,8.3,2,1
1,1,1,1.8,7,0.5,0.01,0,0.3,8.31,1,1
1,1,1,2.6,11,0.5,0,0,0.3,12.3,2,1
1,1,1,10.5,45,0.5,0,0,0.3,46.3,2,1
1,1,1,3.7,14,0.5,3.05,0,0.3,18.35,1,1
1,1,2,0.4,4,0.5,0,0,0.3,5.3,1,1
1,1,1,1.3,8,0.5,0,0,0.3,9.3,2,1
1,1,2,14,45,0.5,0,0,0.3,46.3,2,1
1,1,1,0.9,6,0.5,1,0,0.3,8.3,1,1
1,1,1,1.3,7,0.5,0,0,0.3,8.3,2,1
1,1,1,0.9,5.5,0.5,2,0,0.3,8.8,1,1
1,1,1,4.8,19.5,0.5,0,0,0.3,21.3,2,1
1,1,1,6.1,22,0.5,0,0,0.3,23.3,1,1
1,1,1,1.2,5.5,0.5,1.35,0,0.3,8.15,1,1
1,1,1,3.6,13,0.5,0,5.54,0.3,19.84,2,1
1,1,1,3.8,14.5,0.5,0,0,0.3,15.8,1,1
1,1,1,2.2,9.5,0.5,0,0,0.3,10.8,2,1
1,1,1,2.7,11,0.5,0,0,0.3,12.3,2,1
1,1,1,2.3,10,0.5,0,0,0.3,11.3,2,1
1,1,1,1.3,6,0.5,2.7,0,0.3,10,1,1
1,1,1,4.9,18,0.5,4.8,0,0.3,24.1,1,1
1,1,1,2.2,11,0.5,3.65,0,0.3,15.95,1,1
1,1,1,1.2,6.5,0.5,2.3,0,0.3,10.1,1,1
1,1,1,2,9.5,0.5,0,0,0.3,10.8,2,1
1,1,2,0.5,4.5,0.5,0,0,0.3,5.8,2,1
1,1,2,2.5,10.5,0.5,3,0,0.3,14.8,1,1
1,1,1,4.4,17.5,0.5,5,0,0.3,23.8,1,1
1,1,1,1.1,6,0.5,0,0,0.3,7.3,2,1
1,1,1,3.9,14,0.5,4.55,0,0.3,19.85,1,1
1,1,1,6.1,20.5,0.5,4,0,0.3,25.8,1,1
1,1,1,0.6,4.5,0.5,0,0,0.3,5.8,2,1
1,1,1,2.6,11.5,0.5,3.2,0,0.3,16,1,1
1,1,1,1,6.5,0.5,0,0,0.3,7.8,2,1
1,1,1,4.2,16.5,0.5,0,0,0.3,17.8,2,1
1,1,1,1.2,6,0.5,2.15,0,0.3,9.45,1,1
1,1,1,0,3.5,0.5,0,0,0.3,4.8,4,1
1,1,1,1.1,5.5,0.5,1.35,0,0.3,8.15,1,1
1,1,1,0.7,5,0.5,1.25,0,0.3,7.55,1,1
1,1,3,1.1,7.5,0.5,1.75,0,0.3,10.55,1,1
1,1,1,2.2,11,0.5,2.45,0,0.3,14.75,1,1
1,1,1,2.7,11.5,0.5,0,0,0.3,12.8,2,1
1,1,1,0.2,3.5,0.5,0,0,0.3,4.8,2,1
1,1,1,2.5,9.5,0.5,2.7,0,0.3,13.5,1,1
1,1,1,2.4,11,0.5,0.7,0,0.3,13,1,1
1,1,1,1.6,7.5,0.5,0,0,0.3,8.8,1,1
1,5,1,0,60,0,1.23,0,0,61.23,1,2
1,1,1,1.4,7.5,0.5,2,0,0.3,10.8,1,1
1,1,1,3.8,13,0.5,2.85,0,0.3,17.15,1,1
1,1,1,3.9,17.5,0.5,4,0,0.3,22.8,1,1
1,1,1,0.9,5.5,0.5,0,0,0.3,6.8,2,1
1,1,2,0.5,3.5,0.5,1.4,0,0.3,6.2,1,1
1,1,1,1.6,9,0.5,0,0,0.3,10.3,2,1
1,1,1,4.4,16,0.5,3.45,0,0.3,20.75,1,1
1,1,1,0.9,6.5,0.5,1,0,0.3,8.8,1,1
1,1,1,1.1,5.5,0.5,1.35,0,0.3,8.15,1,1
1,1,1,1.5,7,0.5,0,0,0.3,8.3,3,1
1,1,1,0.5,4,0.5,0,0,0.3,5.3,2,1
1,1,1,1,6,0.5,1.5,0,0.3,8.8,1,1
1,1,1,0.9,5.5,0.5,0.3,0,0.3,7.1,1,1
1,1,1,1.9,8.5,0.5,0,0,0.3,9.8,1,1
1,5,1,0,90,0,1.45,0,0,91.45,1,2
1,1,1,2.7,11.5,0.5,0,0,0.3,12.8,3,1
1,1,1,3.3,12.5,0.5,2.75,0,0.3,16.55,1,1
1,1,1,1.4,8,0.5,0,0,0.3,9.3,1,1
1,1,1,4.5,15,0.5,0,0,0.3,16.3,1,1
1,1,1,0.5,4.5,0.5,0,0,0.3,5.8,2,1
1,1,1,1.4,8.5,0.5,0,0,0.3,9.8,1,1
1,1,1,3.7,14.5,0.5,0,0,0.3,15.8,2,1
1,1,1,1.6,7,0.5,1.65,0,0.3,9.95,1,1
1,1,1,1.8,7.5,0.5,0,0,0.3,8.8,2,1
1,1,1,5.4,19,0.5,0,0,0.3,20.3,2,1
